elevator_id,location,city,license_number,license_status,license_expiry_date
23319,"1285 Richmond Rd, Ottawa",Ottawa,EDLIC-023319,ACTIVE,15-Sep-17
23320,"1285 Richmond Rd, Ottawa",Ottawa,EDLIC-023320,ACTIVE,15-Sep-17
23321,"1285 Richmond Rd, Ottawa",Ottawa,EDLIC-023321,ACTIVE,15-Sep-17
23322,"4101 Sheppard Ave E, Scarborough",Scarborough,EDLIC-023322,ACTIVE,07-May-17
23323,"4101 Sheppard Ave E, Scarborough",Scarborough,EDLIC-023323,ACTIVE,07-May-17
23324,"2383 Palm St, Ottawa",Ottawa,EDLIC-023324,ACTIVE,15-Aug-17
23325,"2383 Palm St, Ottawa",Ottawa,EDLIC-023325,ACTIVE,15-Aug-17
23326,"349 Wharncliffe Rd N, London",London,270184,ACTIVE,04-Aug-17
23327,"349 Wharncliffe Rd N, London",London,EDLIC-023327,ACTIVE,02-Nov-17
23328,"7110 Darcel Ave, Mississauga",Mississauga,261698,ACTIVE,25-Feb-17
23329,"7110 Darcel Ave, Mississauga",Mississauga,261700,ACTIVE,25-Feb-17
23332,"855 Kennedy Rd, Scarborough",Scarborough,EDLIC-023332,ACTIVE,15-Feb-17
23333,"855 Kennedy Rd, Scarborough",Scarborough,EDLIC-023333,ACTIVE,15-Feb-17
23334,"190 Cherryhill Cir, London",London,177375,ACTIVE,30-Sep-17
23335,"190 Cherryhill Cir, London",London,177376,ACTIVE,30-Sep-17
23336,"190 Cherryhill Cir, London",London,177377,ACTIVE,30-Sep-17
23337,"2045 Finch Ave W, Toronto",Toronto,184546,ACTIVE,18-Oct-17
23338,"2045 Finch Ave W, Toronto",Toronto,184547,ACTIVE,18-Oct-17
23339,"7650 Tecumseh Rd E, Windsor",Windsor,219486,ACTIVE,05-Nov-17
2334,"2072 Riverside Dr, Walkerville",Walkerville,EDLIC-002334,ACTIVE,15-Sep-17
23341,"1515 Cheapside St, London",London,170442,ACTIVE,01-Dec-16
23342,"27 Queen St E, Toronto",Toronto,EDLIC-023342,ACTIVE,15-Sep-17
23343,"27 Queen St E, Toronto",Toronto,EDLIC-023343,ACTIVE,15-Sep-17
23344,"27 Queen St E, Toronto",Toronto,EDLIC-023344,ACTIVE,15-Sep-17
23345,"135 Mary St, Hamilton",Hamilton,EDLIC-023345,ACTIVE,15-Aug-17
23347,"1875 Steeles Ave W, Downsview",Downsview,EDLIC-023347,ACTIVE,15-Jul-17
23348,"1875 Steeles Ave W, Downsview",Downsview,EDLIC-023348,ACTIVE,15-Jul-17
23351,"1515 Cheapside St, London",London,170443,ACTIVE,01-Dec-16
23354,"3895 Lawrence Ave East, Scarborough",Scarborough,161676,ACTIVE,24-May-17
23355,"3895 Lawrence Ave East, Scarborough",Scarborough,161675,ACTIVE,24-May-17
23356,"104 Jutland Rd, Etobicoke",Etobicoke,EDLIC-023356,ACTIVE,15-Sep-17
23357,"75 Centennial Pky N, Hamilton",Hamilton,226487,ACTIVE,02-Apr-17
23359,135 Overlea Blvd Marc Garneau Ci Don Mills,Mills,EDLIC-023359,ACTIVE,01-Sep-17
23360,"560 Durham Cres, Woodstock",Woodstock,EDLIC-023360,ACTIVE,15-Jul-17
23361,"562 Durham Cres, Woodstock",Woodstock,EDLIC-023361,ACTIVE,15-Jul-17
23362,"3150 Golden Orchard Dr, Mississauga",Mississauga,EDLIC-023362,ACTIVE,15-Sep-17
23363,"3150 Golden Orchard Dr, Mississauga",Mississauga,EDLIC-023363,ACTIVE,15-Sep-17
23364,"455 Sentinel Rd, Downsview",Downsview,EDLIC-023364,ACTIVE,15-Aug-17
23365,"455 Sentinel Rd, Downsview",Downsview,EDLIC-023365,ACTIVE,15-Aug-17
23367,"1322 Pinecrest Rd, Ottawa",Ottawa,EDLIC-023367,ACTIVE,15-Jul-17
23368,"4665 Riverside Dr E, Windsor",Windsor,229930,ACTIVE,15-Jul-17
23369,"4665 Riverside Dr E, Windsor",Windsor,229932,ACTIVE,15-Jul-17
23370,"11 Margaret Ave, Kitchener",Kitchener,EDLIC-023370,ACTIVE,15-Nov-17
23371,"11 Margaret Ave, Kitchener",Kitchener,EDLIC-023371,ACTIVE,15-Nov-17
23372,"69 Light St, Woodstock",Woodstock,184449,ACTIVE,16-Oct-17
23375,"5 Capri Rd, Etobicoke",Etobicoke,EDLIC-023375,ACTIVE,15-Jul-17
23376,"5 Capri Rd, Etobicoke",Etobicoke,EDLIC-023376,ACTIVE,15-Jul-17
23377,"5 Capri Rd, Etobicoke",Etobicoke,EDLIC-023377,ACTIVE,15-Jul-17
23378,"5 Capri Rd, Etobicoke",Etobicoke,EDLIC-023378,ACTIVE,15-Jul-17
23379,"52 Mabelle Ave, Etobicoke",Etobicoke,EDLIC-023379,ACTIVE,15-Oct-17
23380,"52 Mabelle Ave, Etobicoke",Etobicoke,EDLIC-023380,ACTIVE,15-Oct-17
23381,"52 Mabelle Ave, Etobicoke",Etobicoke,EDLIC-023381,ACTIVE,15-Oct-17
23382,"52 Mabelle Ave, Etobicoke",Etobicoke,EDLIC-023382,ACTIVE,15-Oct-17
23383,"660 Briar Hill Ave, Toronto",Toronto,163068,ACTIVE,21-Jun-17
23384,"660 Briar Hill Ave, Toronto",Toronto,163069,ACTIVE,21-Jun-17
23391,"463 Cambridge St S, Ottawa",Ottawa,EDLIC-023391,ACTIVE,15-Jun-17
23392,"439 Dean Av, Oshawa",Oshawa,EDLIC-023392,ACTIVE,26-Nov-17
23394,"385 The West Mall, Etobicoke",Etobicoke,268479,ACTIVE,03-Jul-17
23396,"2455 Rivard Ave, Windsor",Windsor,EDLIC-023396,ACTIVE,15-Oct-17
23397,"2455 Rivard Ave, Windsor",Windsor,EDLIC-023397,ACTIVE,15-Oct-17
23398,"2455 Rivard Ave, Windsor",Windsor,EDLIC-023398,ACTIVE,15-Oct-17
23400,"129 Yorkville Av, Toronto",Toronto,EDLIC-023400,ACTIVE,15-Jul-17
23402,"640 Sheppard Ave E, Willowdale",Willowdale,EDLIC-023402,ACTIVE,15-May-17
23403,"640 Sheppard Ave E, Willowdale",Willowdale,EDLIC-023403,ACTIVE,15-May-17
23405,"20 Carabob Crt, Scarborough",Scarborough,EDLIC-023405,ACTIVE,15-Aug-17
23406,"20 Carabob Crt, Scarborough",Scarborough,EDLIC-023406,ACTIVE,15-Aug-17
23407,"205 Hunter St W, Hamilton",Hamilton,184491,ACTIVE,17-Oct-17
23408,"205 Hunter St W, Hamilton",Hamilton,183375,ACTIVE,20-Sep-17
23410,"642 Sheppard Ave E, Willowdale",Willowdale,EDLIC-023410,ACTIVE,15-May-17
23411,"642 Sheppard Ave E, Willowdale",Willowdale,EDLIC-023411,ACTIVE,15-May-17
23412,"644 Sheppard Ave E, Willowdale",Willowdale,EDLIC-023412,ACTIVE,15-May-17
23413,"644 Sheppard Ave E, Willowdale",Willowdale,EDLIC-023413,ACTIVE,15-May-17
23415,"2350 Birchmount Rd, Scarborough",Scarborough,EDLIC-023415,ACTIVE,15-Jul-17
23416,"2350 Birchmount Rd, Scarborough",Scarborough,EDLIC-023416,ACTIVE,15-Jul-17
23417,"1055 Forestwood Dr, Mississauga",Mississauga,EDLIC-023417,ACTIVE,15-Dec-16
23418,"1055 Forestwood Dr, Mississauga",Mississauga,EDLIC-023418,ACTIVE,15-Dec-16
23419,"158B Mcarthur Ave, Vanier",Vanier,EDLIC-023419,ACTIVE,15-Jan-17
23420,"158B Mcarthur Ave, Vanier",Vanier,EDLIC-023420,ACTIVE,15-Jan-17
23421,"2130 King St E, Hamilton",Hamilton,EDLIC-023421,ACTIVE,15-Aug-17
23422,"2130 King St E, Hamilton",Hamilton,EDLIC-023422,ACTIVE,15-Aug-17
23423,"16 Towering Heights Blvd, St Catharines",St Catharines,EDLIC-023423,ACTIVE,15-Aug-17
23424,"16 Towering Heights Blvd, St Catharines",St Catharines,EDLIC-023424,ACTIVE,15-Aug-17
23425,"12 Mountain Av N, Stoney Creek",Stoney Creek,EDLIC-023425,ACTIVE,15-Jun-17
23426,"12 Mountain Av N, Stoney Creek",Stoney Creek,EDLIC-023426,ACTIVE,15-Jun-17
23427,"73 Bidwell St, Tillsonburg",Tillsonburg,EDLIC-023427,ACTIVE,15-Mar-17
23428,"2951 Riverside Dr, Ottawa",Ottawa,EDLIC-023428,ACTIVE,15-Mar-17
23429,"2951 Riverside Dr, Ottawa",Ottawa,EDLIC-023429,ACTIVE,15-Mar-17
23430,244 Sir John A Macdonald Blvd John Orr Tower Kingston,Kingston,EDLIC-023430,ACTIVE,01-Oct-17
23431,244 Sir John A Macdonald Blvd John Orr Tower Kingston,Kingston,EDLIC-023431,ACTIVE,01-Oct-17
23432,"Lennox Generating Station, Bath",Bath,EDLIC-023432,ACTIVE,15-Aug-17
23433,"Lennox Generating Station, Bath",Bath,EDLIC-023433,ACTIVE,15-Aug-17
23434,"177 Redpath Ave, Toronto",Toronto,252308,ACTIVE,15-Nov-17
23435,"177 Redpath Ave, Toronto",Toronto,252309,ACTIVE,15-Nov-17
23436,"177 Redpath Ave, Toronto",Toronto,252311,ACTIVE,15-Nov-17
23437,"1055 Princess St, Kingston",Kingston,EDLIC-023437,ACTIVE,29-Jun-17
23438,"1055 Princess St, Kingston",Kingston,EDLIC-023438,ACTIVE,15-Jun-17
23439,"57 Louis Pasteur Pvt, Ottawa",Ottawa,EDLIC-023439,ACTIVE,15-Nov-17
23440,"57 Louis Pasteur Pvt, Ottawa",Ottawa,EDLIC-023440,ACTIVE,15-Nov-17
23442,"1050 Stainton Dr, Mississauga",Mississauga,EDLIC-023442,ACTIVE,15-Sep-17
23443,"1050 Stainton Dr, Mississauga",Mississauga,EDLIC-023443,ACTIVE,15-Sep-17
23444,"101 Roehampton Av, Toronto",Toronto,EDLIC-023444,ACTIVE,15-Aug-17
23445,"101 Roehampton Av, Toronto",Toronto,EDLIC-023445,ACTIVE,15-Aug-17
23449,"126 Charlton Av W, Hamilton",Hamilton,EDLIC-023449,ACTIVE,15-Jun-17
23450,"95 King St E, Toronto",Toronto,246499,ACTIVE,29-Apr-17
23452,360 Pitfield Rd Apt 510 Scarborough,Scarborough,EDLIC-023452,ACTIVE,15-Mar-17
23453,360 Pitfield Rd Apt 510 Scarborough,Scarborough,EDLIC-023453,ACTIVE,15-Mar-17
23454,360 Pitfield Rd Apt 510 Scarborough,Scarborough,EDLIC-023454,ACTIVE,15-Mar-17
23455,"140 Carlton St, Toronto",Toronto,EDLIC-023455,ACTIVE,15-Sep-17
23456,"140 Carlton St, Toronto",Toronto,EDLIC-023456,ACTIVE,15-Sep-17
23457,"140 Carlton St, Toronto",Toronto,EDLIC-023457,ACTIVE,15-Sep-17
23458,"140 Carlton St, Toronto",Toronto,EDLIC-023458,ACTIVE,15-Sep-17
23459,"Lennox Generating Station, Bath",Bath,EDLIC-023459,ACTIVE,15-Aug-17
23460,"Lennox Generating Station, Bath",Bath,EDLIC-023460,ACTIVE,15-Aug-17
23461,"15 Eva Rd, Etobicoke",Etobicoke,211875,ACTIVE,27-May-17
23462,"15 Eva Rd, Etobicoke",Etobicoke,212400,ACTIVE,27-May-17
23463,"195 Kennedy Rd S, Brampton",Brampton,182880,ACTIVE,13-Sep-17
23464,"195 Kennedy Rd S, Brampton",Brampton,182882,ACTIVE,13-Sep-17
23465,"4005 Bayview Av, Willowdale",Willowdale,EDLIC-023465,ACTIVE,15-Jul-17
23466,"4005 Bayview Av, Willowdale",Willowdale,EDLIC-023466,ACTIVE,15-Jul-17
23467,"4005 Bayview Av, Willowdale",Willowdale,EDLIC-023467,ACTIVE,15-Jul-17
2347,"30 Milton Ave, Hamilton",Hamilton,209886,ACTIVE,23-Apr-17
23474,"544 North Court St, Thunder Bay",Thunder Bay,198742,ACTIVE,23-Oct-17
23475,"544 North Court St, Thunder Bay",Thunder Bay,EDLIC-023475,ACTIVE,15-Jun-17
23477,"4003 Bayview Av, Willowdale",Willowdale,EDLIC-023477,ACTIVE,15-Jul-17
23478,"4003 Bayview Av, Willowdale",Willowdale,EDLIC-023478,ACTIVE,15-Jul-17
23483,"401 Smyth Rd, Ottawa",Ottawa,EDLIC-023483,ACTIVE,15-Jun-17
23484,"401 Smyth Rd, Ottawa",Ottawa,EDLIC-023484,ACTIVE,15-Jun-17
23485,"401 Smyth Rd, Ottawa",Ottawa,EDLIC-023485,ACTIVE,15-Jun-17
23486,"401 Smyth Rd, Ottawa",Ottawa,EDLIC-023486,ACTIVE,15-Jun-17
23487,"401 Smyth Rd, Ottawa",Ottawa,EDLIC-023487,ACTIVE,15-Jun-17
23488,"401 Smyth Rd, Ottawa",Ottawa,EDLIC-023488,ACTIVE,15-Jun-17
23489,"401 Smyth Rd, Ottawa",Ottawa,EDLIC-023489,ACTIVE,15-Jun-17
23490,"401 Smyth Rd, Ottawa",Ottawa,EDLIC-023490,ACTIVE,15-Jun-17
23491,"401 Smyth Rd, Ottawa",Ottawa,EDLIC-023491,ACTIVE,15-Jun-17
23492,"3063 South Service Rd, Burlington",Burlington,EDLIC-023492,ACTIVE,15-Jul-17
23493,"3063 South Service Rd, Burlington",Burlington,EDLIC-023493,ACTIVE,15-Jul-17
23494,"300 Regina St N, Waterloo",Waterloo,273478,ACTIVE,04-Oct-17
23495,"300 Regina St N, Waterloo",Waterloo,273479,ACTIVE,04-Oct-17
23496,"300 Regina St N, Waterloo",Waterloo,273480,ACTIVE,04-Oct-17
23497,"4067 Longmoor Dr, Burlington",Burlington,EDLIC-023497,ACTIVE,15-Nov-17
23498,"60 Queen St, Ottawa",Ottawa,EDLIC-023498,ACTIVE,18-Feb-17
23499,"111 Cooper St, Ottawa",Ottawa,236171,ACTIVE,01-Oct-17
23500,"111 Cooper St, Ottawa",Ottawa,269595,ACTIVE,21-Jul-17
23501,"111 Cooper St, Ottawa",Ottawa,236170,ACTIVE,01-Oct-17
23502,"4067 Longmoor Dr, Burlington",Burlington,EDLIC-023502,ACTIVE,15-Nov-17
23505,"280 Morningside Av, Scarborough",Scarborough,256523,ACTIVE,11-Nov-17
23506,"280 Morningside Av, Scarborough",Scarborough,256524,ACTIVE,11-Nov-17
23507,"33 Harbour Sq, Toronto",Toronto,EDLIC-023507,ACTIVE,15-May-17
23508,"33 Harbour Sq, Toronto",Toronto,EDLIC-023508,ACTIVE,15-May-17
23509,"33 Harbour Sq, Toronto",Toronto,EDLIC-023509,ACTIVE,15-May-17
23512,"2 Deerfield Dr, Nepean",Nepean,EDLIC-023512,ACTIVE,16-Jan-18
23514,"372 Richmond St W, Toronto",Toronto,269326,PENDING_RENEWAL,15-Sep-17
23515,"50 Jerome Cres, Hamilton",Hamilton,EDLIC-023515,ACTIVE,15-Aug-17
23516,"50 Jerome Cres, Hamilton",Hamilton,EDLIC-023516,ACTIVE,15-Aug-17
23517,"1100 Lincoln St, Thunder Bay",Thunder Bay,EDLIC-023517,ACTIVE,31-Jan-17
23518,"1100 Lincoln St, Thunder Bay",Thunder Bay,EDLIC-023518,ACTIVE,15-Jun-17
23519,"2300 Yonge St, Toronto",Toronto,EDLIC-023519,ACTIVE,24-Jan-17
23520,"512 Canonberry Crt, Oshawa",Oshawa,EDLIC-023520,ACTIVE,15-Oct-17
23521,"512 Canonberry Crt, Oshawa",Oshawa,EDLIC-023521,ACTIVE,15-Oct-17
23522,"516 Canonberry Crt, Oshawa",Oshawa,EDLIC-023522,ACTIVE,15-Oct-17
23524,"221 Glendale Ave, St Catharines",St Catharines,EDLIC-023524,ACTIVE,15-Apr-17
23525,"395 Carrie St, Strathroy",Strathroy,EDLIC-023525,ACTIVE,15-Apr-17
23528,300 Borough Dr Scarborough Town Centre Scarborough,Scarborough,EDLIC-023528,ACTIVE,15-Apr-17
23529,300 Borough Dr Scarborough Town Centre Scarborough,Scarborough,EDLIC-023529,ACTIVE,15-Apr-17
23530,"1255 Sandy Lane, Sarnia",Sarnia,EDLIC-023530,ACTIVE,15-May-17
23531,"1255 Sandy Lane, Sarnia",Sarnia,EDLIC-023531,ACTIVE,15-May-17
23532,"33 Harbour Sq, Toronto",Toronto,EDLIC-023532,ACTIVE,15-May-17
23533,"33 Harbour Sq, Toronto",Toronto,EDLIC-023533,ACTIVE,15-May-17
23534,"33 Harbour Sq, Toronto",Toronto,EDLIC-023534,ACTIVE,15-May-17
23535,"1901 Weston Rd, Weston",Weston,EDLIC-023535,ACTIVE,15-Sep-17
23536,"1901 Weston Rd, Weston",Weston,EDLIC-023536,ACTIVE,15-Sep-17
23537,"51 Trailridge Cres, Scarborough",Scarborough,EDLIC-023537,ACTIVE,15-Oct-17
23538,"51 Trailridge Cres, Scarborough",Scarborough,EDLIC-023538,ACTIVE,15-Oct-17
23539,"51 Trailridge Cres, Scarborough",Scarborough,EDLIC-023539,ACTIVE,15-Oct-17
2354,"30 Milton Ave, Hamilton",Hamilton,209883,ACTIVE,23-Apr-17
23541,"838 Pinewood Cres, Ottawa",Ottawa,EDLIC-023541,ACTIVE,15-Mar-17
23542,"838 Pinewood Cres, Ottawa",Ottawa,EDLIC-023542,ACTIVE,15-Mar-17
23543,300 Borough Dr Scarborough Town Centre Scarborough,Scarborough,EDLIC-023543,ACTIVE,15-Apr-17
23544,"1191 Ellesmere Rd, Scarborough",Scarborough,EDLIC-023544,ACTIVE,15-Jan-17
23546,"522 University Ave, Toronto",Toronto,EDLIC-023546,ACTIVE,15-Mar-17
23547,"373 Laurier Ave E, Ottawa",Ottawa,EDLIC-023547,ACTIVE,15-Aug-17
23548,"373 Laurier Ave E, Ottawa",Ottawa,EDLIC-023548,ACTIVE,15-Aug-17
23549,"2030 King St E, Hamilton",Hamilton,EDLIC-023549,ACTIVE,15-Sep-17
23550,"2030 King St E, Hamilton",Hamilton,EDLIC-023550,ACTIVE,15-Sep-17
23551,"851 Lawrence Rd, Hamilton",Hamilton,EDLIC-023551,ACTIVE,15-Sep-17
23552,"851 Lawrence Rd, Hamilton",Hamilton,EDLIC-023552,ACTIVE,15-Sep-17
23554,"522 University Ave, Toronto",Toronto,EDLIC-023554,ACTIVE,15-Mar-17
23555,"3121 Kirwin Av, Mississauga",Mississauga,EDLIC-023555,ACTIVE,15-Oct-17
23556,"3121 Kirwin Av, Mississauga",Mississauga,EDLIC-023556,ACTIVE,15-Oct-17
23558,"25 Jeffery St, Penetanguishene",Penetanguishene,EDLIC-023558,ACTIVE,15-Oct-17
23560,"131 Maxwell St, Sarnia",Sarnia,274165,ACTIVE,25-Oct-17
23561,"131 Maxwell St, Sarnia",Sarnia,274166,ACTIVE,25-Oct-17
23562,"740 Pape Av, Toronto",Toronto,224949,ACTIVE,15-Sep-17
23564,"2333 Dundas St W, Toronto",Toronto,EDLIC-023564,ACTIVE,15-May-17
23565,"2333 Dundas St W, Toronto",Toronto,EDLIC-023565,ACTIVE,15-May-17
23566,"2323 Dundas St W, Toronto",Toronto,EDLIC-023566,ACTIVE,15-May-17
23567,"2323 Dundas St W, Toronto",Toronto,EDLIC-023567,ACTIVE,15-May-17
2357,"30 Milton Ave, Hamilton",Hamilton,209884,ACTIVE,23-Apr-17
23570,"795 Davis Dr, Newmarket",Newmarket,EDLIC-023570,ACTIVE,15-Jan-17
23571,"89 Rankin Ave, Amherstburg",Amherstburg,EDLIC-023571,ACTIVE,15-Jan-17
23574,"1624 Bloor St, Mississauga",Mississauga,EDLIC-023574,ACTIVE,15-Aug-17
23575,"1624 Bloor St, Mississauga",Mississauga,EDLIC-023575,ACTIVE,15-Aug-17
23576,"1624 Bloor St, Mississauga",Mississauga,EDLIC-023576,ACTIVE,15-Aug-17
23578,"85 University Pvt, Ottawa",Ottawa,EDLIC-023578,ACTIVE,15-Nov-17
23579,"85 University Pvt, Ottawa",Ottawa,EDLIC-023579,ACTIVE,15-Nov-17
23581,"85 University Pvt, Ottawa",Ottawa,EDLIC-023581,ACTIVE,25-Apr-17
23582,"101 Millside Dr, Milton",Milton,EDLIC-023582,ACTIVE,15-Apr-17
23583,"101 Millside Dr, Milton",Milton,EDLIC-023583,ACTIVE,15-Apr-17
23592,"75 Barlake Av, Hamilton",Hamilton,EDLIC-023592,ACTIVE,15-Jul-17
23593,"75 Barlake Av, Hamilton",Hamilton,EDLIC-023593,ACTIVE,15-Jul-17
23594,"75 Barlake Av, Hamilton",Hamilton,EDLIC-023594,ACTIVE,15-Jul-17
23597,"10 Edgecliff Golfway, Don Mills",Don Mills,EDLIC-023597,ACTIVE,15-Sep-17
23598,"10 Edgecliff Golfway, Don Mills",Don Mills,EDLIC-023598,ACTIVE,15-Sep-17
23599,"10 Edgecliff Golfway, Don Mills",Don Mills,EDLIC-023599,ACTIVE,15-Sep-17
23600,"10 Edgecliff Golfway, Don Mills",Don Mills,EDLIC-023600,ACTIVE,15-Sep-17
23601,"14 Davey Blvd, Bradford",Bradford,EDLIC-023601,ACTIVE,15-May-17
23602,"2000 Talbot Rd, Windsor",Windsor,EDLIC-023602,ACTIVE,15-Jul-17
23603,"100 Wellington St W, Toronto",Toronto,EDLIC-023603,ACTIVE,30-Apr-17
23604,"100 Wellington St W, Toronto",Toronto,EDLIC-023604,ACTIVE,30-Apr-17
23605,"100 Wellington St W, Toronto",Toronto,EDLIC-023605,ACTIVE,30-Apr-17
23606,"100 Wellington St W, Toronto",Toronto,EDLIC-023606,ACTIVE,30-Apr-17
23607,"100 Wellington St W, Toronto",Toronto,EDLIC-023607,ACTIVE,30-Apr-17
23608,"100 Wellington St W, Toronto",Toronto,EDLIC-023608,ACTIVE,30-Apr-17
23609,"522 University Ave, Toronto",Toronto,EDLIC-023609,ACTIVE,15-Mar-17
23610,"522 University Ave, Toronto",Toronto,EDLIC-023610,ACTIVE,15-Mar-17
23611,"522 University Ave, Toronto",Toronto,EDLIC-023611,ACTIVE,15-Mar-17
23612,"522 University Ave, Toronto",Toronto,EDLIC-023612,ACTIVE,15-Mar-17
23613,"522 University Ave, Toronto",Toronto,EDLIC-023613,ACTIVE,15-Mar-17
23614,"522 University Ave, Toronto",Toronto,EDLIC-023614,ACTIVE,15-Mar-17
23615,"91 Front Ave W, Brockville",Brockville,EDLIC-023615,ACTIVE,15-May-17
23616,"1515 Rebecca St, Oakville",Oakville,EDLIC-023616,ACTIVE,15-Jul-17
23617,"851 Queenston Rd, Stoney Creek",Stoney Creek,215658,ACTIVE,15-Jan-17
23618,"851 Queenston Rd, Stoney Creek",Stoney Creek,215667,ACTIVE,15-Jan-17
23619,"28 Rockway Cres, Nepean",Nepean,254969,ACTIVE,12-Oct-17
23620,"3700 Lawrence Av E, Scarborough",Scarborough,EDLIC-023620,ACTIVE,15-Apr-17
23621,"3700 Lawrence Av E, Scarborough",Scarborough,EDLIC-023621,ACTIVE,15-Apr-17
23623,"2969 Kingsway Dr, Kitchener",Kitchener,EDLIC-023623,ACTIVE,15-Feb-17
23624,"2969 Kingsway Dr, Kitchener",Kitchener,EDLIC-023624,ACTIVE,15-Feb-17
23625,"2969 Kingsway Dr, Kitchener",Kitchener,EDLIC-023625,ACTIVE,15-Feb-17
23628,"2 Glocester St, Toronto",Toronto,EDLIC-023628,ACTIVE,15-Oct-17
23635,"25 Richview Rd, Etobicoke",Etobicoke,EDLIC-023635,ACTIVE,15-Oct-17
23636,"25 Richview Rd, Etobicoke",Etobicoke,EDLIC-023636,ACTIVE,15-Oct-17
23637,"945 Huron St, London",London,262238,ACTIVE,07-Mar-17
23638,"945 Huron St, London",London,262239,ACTIVE,07-Mar-17
23639,"299 Mill Rd, Etobicoke",Etobicoke,EDLIC-023639,ACTIVE,15-Sep-17
23640,"299 Mill Rd, Etobicoke",Etobicoke,EDLIC-023640,ACTIVE,15-Sep-17
23641,"299 Mill Rd, Etobicoke",Etobicoke,EDLIC-023641,ACTIVE,15-Sep-17
23642,"299 Mill Rd, Etobicoke",Etobicoke,EDLIC-023642,ACTIVE,15-Sep-17
23644,"6400 Airport Rd, Mississauga",Mississauga,EDLIC-023644,ACTIVE,15-Feb-17
23645,"35 Mountain Av S, Stoney Creek",Stoney Creek,EDLIC-023645,ACTIVE,15-Jul-17
23646,"81 Mcgilvray St, Guelph",Guelph,EDLIC-023646,ACTIVE,15-Apr-17
23647,"11 Antrim Cres, Scarborough",Scarborough,EDLIC-023647,ACTIVE,15-Nov-17
23648,"11 Antrim Cres, Scarborough",Scarborough,EDLIC-023648,ACTIVE,15-Nov-17
23649,"2715 Lawrence Av E, Scarborough",Scarborough,EDLIC-023649,ACTIVE,15-Mar-17
23652,"C N E East Annex, Toronto",Toronto,EDLIC-023652,ACTIVE,15-Jul-17
23653,"955 Huron St, London",London,262235,ACTIVE,07-Mar-17
23654,"955 Huron St, London",London,262237,ACTIVE,07-Mar-17
23656,"30 Antrim Cres, Scarborough",Scarborough,EDLIC-023656,ACTIVE,15-Nov-17
23657,"30 Antrim Cres, Scarborough",Scarborough,EDLIC-023657,ACTIVE,15-Nov-17
23659,"19 Eva Rd, Etobicoke",Etobicoke,EDLIC-023659,ACTIVE,15-Jan-17
23660,"19 Eva Rd, Etobicoke",Etobicoke,EDLIC-023660,ACTIVE,15-Jan-17
23661,"5 Shady Golfway, Don Mills",Don Mills,EDLIC-023661,ACTIVE,15-Jan-17
23662,"5 Shady Golfway, Don Mills",Don Mills,EDLIC-023662,ACTIVE,15-Jan-17
23663,"5 Shady Golfway, Don Mills",Don Mills,EDLIC-023663,ACTIVE,15-Jan-17
23664,"5 Shady Golfway, Don Mills",Don Mills,EDLIC-023664,ACTIVE,15-Jan-17
23665,"25 Tindale Crt, Hamilton",Hamilton,244338,ACTIVE,24-Mar-17
23666,"25 Tindale Crt, Hamilton",Hamilton,244337,ACTIVE,24-Mar-17
23667,"99 Brookside St, London",London,EDLIC-023667,ACTIVE,15-May-17
23668,"165 Barrington Ave, Toronto",Toronto,240011,ACTIVE,15-Feb-17
23669,"165 Barrington Ave, Toronto",Toronto,240004,ACTIVE,15-Feb-17
23670,"165 Barrington Ave, Toronto",Toronto,240010,ACTIVE,15-Feb-17
23671,2645 Kipling Ave Unit 1410 Etobicoke,Etobicoke,EDLIC-023671,ACTIVE,15-Aug-17
23672,2645 Kipling Ave Unit 1410 Etobicoke,Etobicoke,EDLIC-023672,ACTIVE,15-Aug-17
23673,2645 Kipling Ave Unit 1410 Etobicoke,Etobicoke,EDLIC-023673,ACTIVE,15-Aug-17
23674,"820 Burnhamthorpe Rd, Etobicoke",Etobicoke,EDLIC-023674,ACTIVE,15-Sep-17
23675,"820 Burnhamthorpe Rd, Etobicoke",Etobicoke,EDLIC-023675,ACTIVE,15-Sep-17
23676,"820 Burnhamthorpe Rd, Etobicoke",Etobicoke,EDLIC-023676,ACTIVE,15-Sep-17
23677,"820 Burnhamthorpe Rd, Etobicoke",Etobicoke,EDLIC-023677,ACTIVE,15-Sep-17
23680,"3170 Donnelly St, Windsor",Windsor,260934,ACTIVE,22-Dec-16
23682,"1455 Clementine Blvd, Ottawa",Ottawa,EDLIC-023682,ACTIVE,15-Oct-17
23683,"1455 Clementine Blvd, Ottawa",Ottawa,EDLIC-023683,ACTIVE,15-Oct-17
23684,"122 Giroux St, North Bay",North Bay,EDLIC-023684,ACTIVE,15-Nov-17
23685,"935 Ramsey Lake Rd, Sudbury",Sudbury,EDLIC-023685,ACTIVE,15-May-17
23686,"935 Ramsey Lake Rd, Sudbury",Sudbury,EDLIC-023686,ACTIVE,15-May-17
23687,"1975 St Laurent Blvd, Ottawa",Ottawa,227370,ACTIVE,16-Apr-17
23688,"1975 St Laurent Blvd, Ottawa",Ottawa,227371,ACTIVE,16-Apr-17
23689,"1975 St Laurent Blvd, Ottawa",Ottawa,227372,ACTIVE,16-Apr-17
23690,"1101 Pharmacy Ave, Scarborough",Scarborough,EDLIC-023690,ACTIVE,15-Dec-16
23691,"1101 Pharmacy Ave, Scarborough",Scarborough,EDLIC-023691,ACTIVE,15-Dec-16
