Incident Number,Creation Date,Fatal Injury Victim,Concussion Intracranial Inju,Burns Severe,Burns Minor,Whiplash,Spinal Injury,Amputation,Injury Leading Deafness,Heart Attack,Fracture Major Bone,Eye Injury,Electric Shock Severe,Electric Shock Minor,Dislocation Limb,Bruise Hemorrhage Interna,Exposure Carcinomatou Poison,Swelling,Sprained Twisted Joints Muscle,Skin Infection Irritation,Seizure,Respiratory Infection Irrita,Poisoning,Other Internal Injury,Nausea Dizziness,Laceration Superficial Cut,Laceration Deep Cut,Fracture Nose Fingers Toes,External Bruise,Aches Pains,Date Of Occurrence,catagory of incident,fatal injury,permanent (serious) injury,non-permanent (minor) injury,No Injury,elevating devices number,Specific Root Cause,Reported occurrence narrative,Time of Occurrence,Summarized detail of Inspection and tests,Inspector's Conclusion,Incident Summary,Task Number,release
1145840,16-Jul-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24-Jun-13,ED-Incident,0.0,0.0,1.0,0.0,39313,,Elevator-little girl got fingers caught in door mother able to get her out given ice able to move fingers,8:15:00 AM,,,ED-Incident,4549737,yes
1259832,08-Oct-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-Jun-13,ED-Near-Miss,,,,,65392,,Elevator-People stuck in elevator door opened not level they were able to get out but elevator not level,11:10:00 AM,,,ED-Near Miss,4674880,yes
1145928,16-Jul-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26-Jun-13,ED-Incident,0.0,0.0,1.0,0.0,64512316,7.6 Failure to follow user instructions,Elevator-Little girl got her hand caught in door had to take her to seek medical attention,10:00:00 AM,See attached,See attached,ED-Incident,4580079,yes
1148534,19-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Jun-13,ED-Near-Miss,,,,,64532021,,Elevator-waterpipe burst boards in car panel need replacement,3:30:00 PM,,,ED-Near Miss,4554997,yes
1142688,10-Jul-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26-Jun-13,ED-Incident,0.0,0.0,1.0,0.0,20726,,Freight Elev. -right counter weight broke came down on mans head went to hospital with unknown injuries,10:00:00 AM,,,ED-Incident,4543737,yes
1111806,04-Jun-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Jun-13,ED-Near-Miss,,,,,64504628,,Elevator-Cot a call upon arrival found car shut down upper final limits,12:00:00 AM,,,ED-Near Miss,4496748,yes
1146040,16-Jul-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27-Jun-13,ED-Incident,0.0,0.0,1.0,0.0,11261,,Elevator-It stopped suddenly and caused male to aggrivate his herniated disc in his back,11:30:00 AM,,,ED-Incident,4550240,yes
1257822,03-Oct-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Jun-13,ED-Near-Miss,,,,,64490850,,Elevator-AC unit leak water onto the controller,9:00:00 AM,,,ED-Near Miss,4671030,yes
1150560,23-Jul-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28-Jun-13,ED-Incident,0.0,0.0,1.0,0.0,65049,,Elevator-stopped abruptly with a jolt female complained of leg and back pain,7:54:00 AM,,,ED-Incident,4559066,yes
1142730,10-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-13,ED-Near-Miss,,,,,88491,,Elevator-Flood in pit water coming from parking garage,5:00:00 PM,,,ED-Near Miss,4544559,yes
1148466,19-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-Jul-13,ED-Near-Miss,,,,,85948,,Elevator-water in pit replaced water damaged switches etc.,2:00:00 PM,,,ED-Near Miss,4554849,yes
1149500,22-Jul-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,04-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,13573,,Elevator-Women got had door close on her arm she got it out and it was bruised on left forearm,7:13:00 AM,,,ED-Incident,4557158,yes
1148516,19-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-Jul-13,ED-Near-Miss,,,,,16606,,"Elevator-waterpipe burst DT switch wet, replaced and tested",12:00:00 AM,,,ED-Near Miss,4554964,yes
1142614,10-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Jul-13,ED-Near-Miss,,,,,23495,1.2 Defective or failed component including safety devices,Elevator running with doors open found brass guard risidual broken off and fell across contact,3:30:00 PM,See attached,See attached,ED-Near Miss,4580071,yes
1150670,23-Jul-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,65635,,Elevator-Male injured back elevator was jerking,5:30:00 PM,,,ED-Incident,4561999,yes
1148482,19-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07-Jul-13,ED-Near-Miss,,,,,14938,,Elevator-brak failed car went on buffers no one in car,10:00:00 AM,,,ED-Near Miss,4554886,yes
1142576,10-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Jul-13,ED-Near-Miss,,,,,21182,6.3 Improper or negligent work practices,Elevator-Contractors drilling caused chunks of concrete to fall down hoistway car when on safeties,4:30:00 PM,Unlicenced workers drilling into hoistway without licenced people involved,Uproper work practice,ED-Near Miss,4580067,yes
1151462,24-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Jul-13,ED-Near-Miss,,,,,17445,,Elevator-damage 2 door operators 2 memco door detectors governor cable and limit switches,7:00:00 PM,,,ED-Near Miss,4561025,yes
1151030,24-Jul-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,19745,7.6 Failure to follow user instructions,Elevator-women tried to stop door from closing unsure of what kind of  injury,7:15:00 AM,Tested doors for closing times and pressures,Video shows victim putting arm in way,ED-Incident,4585466,yes
1174082,09-Sep-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Jul-13,ED-Near-Miss,,,,,35329,,Pit flooded,7:00:00 AM,,,ED-Near Miss,4716113,yes
1148744,19-Jul-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jul-13,ED-Near-Miss,0.0,0.0,0.0,1.0,79074,,Elevator-Running with doors open young girl jumped out,7:00:00 AM,,,ED-Near Miss,4557244,yes
1148576,19-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Jul-13,ED-Near-Miss,,,,,62386,,Elevator-car station flooded replace selector tape,7:00:00 PM,,,ED-Near Miss,4555118,yes
1148116,18-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Jul-13,ED-Near-Miss,,,,,33512,,Elevators-water damage flood,7:00:00 PM,,,ED-Near Miss,4554252,yes
1148086,18-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Jul-13,ED-Near-Miss,,,,,11161,,Elevator-water damage flood,7:00:00 PM,,,ED-Near Miss,4554199,yes
1148078,18-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Jul-13,ED-Near-Miss,,,,,13670,,Elevators-water damage,7:00:00 PM,,,ED-Near Miss,4554152,yes
1148204,18-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Jul-13,ED-Near-Miss,,,,,35528,,Elevator-water damage flood,7:00:00 PM,,,ED-Near Miss,4554454,yes
1148032,18-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Jul-13,ED-Near-Miss,,,,,12529,,Elevator-water damage flood,7:00:00 PM,,,ED-Near Miss,4554064,yes
1148010,18-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Jul-13,ED-Near-Miss,,,,,61852,,Elevator-Watter damage flood,7:00:00 PM,,,ED-Near Miss,4554051,yes
1261686,10-Oct-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Jul-13,ED-Near-Miss,,,,,77811,,Elevator -Flooding of elevator controller 3 ft water,4:00:00 PM,,,ED-Near Miss,4678297,yes
1150578,23-Jul-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09-Jul-13,ED-Near-Miss,0.0,0.0,1.0,0.0,10563,,Elevator-Female right arm was sore from being hit on the bone,1:30:00 PM,,,ED-Near Miss,4559109,yes
1174090,09-Sep-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Jul-13,ED-Near-Miss,,,,,27261,,Elevator-Excessive rain elevator stopped working reported motor needs replacement,5:00:00 PM,,,ED-Near Miss,4609102,yes
1150674,23-Jul-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,09-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,22755,,Elevator-person pushing cart into elevator fell scrape to leg,12:30:00 PM,,,ED-Incident,4559386,yes
1148692,19-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Jul-13,ED-Near-Miss,,,,,18159,,Elevator-water leaking into car station drain plugged,1:30:00 PM,,,ED-Near Miss,4555419,yes
1165128,21-Aug-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,31082,1.2 Defective or failed component including safety devices,Freight elevator-Working wiping dow bottom of gate chain broke door fell on him unsure of injuries,9:52:00 AM,See attached,See attached,ED-Incident,4714600,yes
1151458,24-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Jul-13,ED-Near-Miss,,,,,22603,,Elevator-two mechanics troubleshooting a problem the car moved on its own twice,11:00:00 AM,,,ED-Near Miss,4560891,yes
1174100,09-Sep-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,11499,,"Elevator-not level male tripped and fell hurting his back, hands and hipls",3:15:00 PM,,,ED-Incident,4609120,yes
1154730,30-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Jul-13,ED-Near-Miss,,,,,13422,,Elevator-it was reported that someone tripped exiting elevator no injuries,2:15:00 PM,,,ED-Near Miss,4568233,yes
1165152,21-Aug-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,83817,,Elevator-door closed on her arm swollen and bruised left elbow,1:55:00 PM,,,ED-Incident,4590662,yes
1148614,19-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-13,ED-Near-Miss,,,,,21579,,Elevator-pit flooded due to excessive rain,7:00:00 PM,,,ED-Near Miss,4555220,yes
1148626,19-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-13,ED-Near-Miss,,,,,215,,Elevator-pit flooded switches submerged,10:00:00 AM,,,ED-Near Miss,4555276,yes
1149400,22-Jul-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,80688,,Elevator-A person put their hands between doors and it closed on them taken to health clinic  no information,10:55:00 AM,,,ED-Incident,4556825,yes
1149442,22-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17-Jul-13,ED-Near-Miss,,,,,27165,,"Elevator-Car found out of level 3"" incorrectly set selector pie plate",10:12:00 AM,,,ED-Near Miss,4556898,yes
1149452,22-Jul-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,81967,,Elevator-Dor closed on lady she sustained pain and swelling of arm previously broke in Feb,11:57:00 AM,,,ED-Incident,4556971,yes
1152620,26-Jul-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,80692,,Elevator-Female got her hand crushed in door when to seek medical attention,10:30:00 AM,,,ED-Incident,4563752,yes
1165200,21-Aug-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,27329,7.6 Failure to follow user instructions,Elevator-Staff member had door close and hit her in the hip,1:15:00 PM,See attached,See attached,ED-Incident,4714641,yes
1152036,25-Jul-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,17116,,Elevator-little girl running into elevator not level and sustained scrapes to her leg,1:40:00 PM,,,ED-Incident,4562110,yes
1165574,22-Aug-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18-Jul-13,ED-Near-Miss,0.0,0.0,0.0,0.0,60982,,Elevator-Male struck by elevator door no report of injury,12:00:00 AM,,,ED-Near Miss,4591559,yes
1165620,22-Aug-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,8715,,"Elevator-not level 4"" elderly lady tripped entering hit wall bump on head",11:10:00 AM,,,ED-Incident,4591811,yes
1165694,22-Aug-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19-Jul-13,ED-Incident,0.0,1.0,0.0,0.0,32460,7.6 Failure to follow user instructions,Elevator-male tripped stepping into elevator with sandals on  fractured toe and severe concussion,10:00:00 AM,See attached,See attached,ED-Incident,4714657,yes
1154740,30-Jul-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,84178,7.6 Failure to follow user instructions,Elevator -Little girl got her hand caught in door went to hospital,2:00:00 PM,Victim tried to stop closing door,No faults have been found with the elevator doors,ED-Incident,4714248,yes
1151576,24-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-Jul-13,ED-Near-Miss,,,,,22396,,Elevator-Heavy rains caused elevator pits to fill up un known what if any damage,2:10:00 PM,,,ED-Near Miss,4561215,yes
1152160,25-Jul-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,4139,7.6 Failure to follow user instructions,Elevator - Not level Female tripped while entering and twisted her ankle,6:45:00 AM,See attached,See attached,ED-Incident,4705799,yes
1165868,22-Aug-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,13210,,Elevator -Elevator jolted caused male to dislocate his right shoulder he managed to relocate it back himself,7:45:00 PM,,,ED-Incident,4592308,yes
1252820,25-Sep-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22-Jul-13,ED-Near-Miss,,,,,71001,,Elevator-Flood water damage sump not functioning,6:00:00 PM,,,ED-Near Miss,4661700,yes
1252802,25-Sep-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22-Jul-13,ED-Near-Miss,,,,,89054,,"Elevator-Broken pipe 2nd floor above elevator water damage to controller, car top hoistway locks",6:00:00 PM,,,ED-Near Miss,4661651,yes
1166002,22-Aug-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22-Jul-13,ED-Near-Miss,0.0,0.0,0.0,0.0,16605,,Elevator- A lady with a cane got pushed by doors during nudging no injury reported,12:00:00 AM,,,ED-Near Miss,4592527,yes
1165906,22-Aug-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,70254,,Elevator- jerking will she was coming down and she experience anxiety attach labour breathing  disoriented,11:15:00 AM,,,ED-Incident,4592372,yes
1165890,22-Aug-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,62105,,Elevator-door would not open and female was stuck inside so she forced doors open and hurt her arms,7:40:00 AM,,,ED-Incident,4592343,yes
1165972,22-Aug-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22-Jul-13,ED-Near-Miss,,,,,36565,,Elevator-Car shut down due to damaged hoist ropes,12:00:00 AM,,,ED-Near Miss,4592507,yes
1154758,30-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-Jul-13,ED-Near-Miss,,,,,64499173,,Elevator-flooded out during storm shut down parts to be replaced,10:15:00 PM,,,ED-Near Miss,4568255,yes
1154968,31-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-Jul-13,ED-Near-Miss,,,,,14344,,Elevator-Water and grease entered the hoistway from the 43rd floor,12:00:00 AM,,,ED-Near Miss,4568842,yes
1152286,25-Jul-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-Jul-13,ED-Near-Miss,,,,,87571,,Elevator-Route Mechanic found door disabled on Car 16 shut it down,12:00:00 AM,,,ED-Near Miss,4562769,yes
1363072,26-Mar-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-Jul-13,ED-Near-Miss,,,,,64562939,,Elevator -Elevator #2 only had damage web phone buttens terminal strips etc.,8:30:00 AM,,,ED-Near Miss,4859060,yes
1166018,22-Aug-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-Jul-13,ED-Incident,0.0,0.0,0.0,0.0,39278,,Elevator not levelling elderly women tripped and fell and hurt her head,12:00:00 PM,,,ED-Incident,4592544,yes
1166042,22-Aug-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,20832,,Elevator -cleaners cleaning elevator and women slipped and fell hurt her upper arm,2:43:00 PM,,,ED-Incident,4592608,yes
1155146,31-Jul-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,36318,,"Escalator - Female fell on escalator hit right cheek, hand and knuckle give ice for cheek",1:22:00 PM,,,ED-Incident,4569288,yes
1166056,22-Aug-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,36772,1.2 Defective or failed component including safety devices,Elevator-moving up and down at ground floor doors open lady sprained wrist male abrasion to shin,7:29:00 AM,See attached,See attached,ED-Incident,4714680,yes
1260592,09-Oct-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,27641,,Elevator-Owner and his partner have back pain from elevator it stopped abruptly and jerked causing these injuries,12:39:00 PM,,,ED-Incident,4676382,yes
1266414,22-Oct-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-Jul-13,ED-Near-Miss,,,,,33836,,Elevator-women tripped out of elevator no info she left bldg,9:30:00 AM,,,ED-Near Miss,4687699,yes
1267952,24-Oct-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,30880,,Elevator-not level lady tripped exiting big bump on left forehead above eye scrapes on both knees bruise on finger,8:50:00 AM,,,ED-Incident,4690840,yes
1252830,25-Sep-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-Jul-13,ED-Near-Miss,,,,,35575,,Elevator-unexplained loss of oil,12:00:00 AM,,,ED-Near Miss,4661725,yes
1264768,17-Oct-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-Jul-13,ED-Near-Miss,,,,,27766,,Elevator-Broken car rope shackle,11:30:00 AM,,,ED-Near Miss,4684383,yes
1266388,22-Oct-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,32780,1.2 Defective or failed component including safety devices,Elevator not level female tripped entering hurt right knee shoulder and head,11:15:00 AM,Inspector went in and inspected brakes and all levelling functions as per report,New brakes had been installed and brakes adjusted to level within +/- 1/4 inch,ED-Incident,4787090,yes
1252852,25-Sep-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31-Jul-13,ED-Incident,0.0,0.0,1.0,0.0,36576,1.2 Defective or failed component including safety devices,Elevator-Female got hit by door she bumped her arm and jarred her back,1:10:00 PM,See Attached,See Attached,ED-Incident,4809902,yes
1174126,09-Sep-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,02-Aug-13,ED-Incident,0.0,0.0,1.0,0.0,70952,,Elevator-Elderly male on scooter going into elevator door closed on right arm cut to it.,10:50:00 AM,,,ED-Incident,4609167,yes
1146828,17-Jul-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-Aug-13,ED-Incident,0.0,0.0,1.0,0.0,23516,,Elevator- female got on at 15th fl said elevator jolted and dropped 2 floors hurt her back,4:02:00 PM,,,ED-Incident,4551637,yes
1174146,09-Sep-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-Aug-13,ED-Near-Miss,,,,,9981,1.2 Defective or failed component including safety devices,Elevator-Flood in pit both elevator parking,2:53:00 PM,Boiler let go water got into machine room and on components,Devices effected repaired or replaced see engineers report,ED-Near Miss,4716111,yes
1174390,09-Sep-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Aug-13,ED-Near-Miss,,,,,20695,,Elevator-Bldg staff said door hit them no injury,12:00:00 PM,,,ED-Near Miss,4609829,yes
1253124,26-Sep-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,05-Aug-13,ED-Incident,0.0,0.0,1.0,0.0,20695,,Elevator-Superintendent moving fridge into elevator had door close on him he felt pain in his hip and knee,12:00:00 PM,,,ED-Incident,4662148,yes
